"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200311","중앙선","지평","29","26","20200314"
"20200311","중앙선","용문","1058","1088","20200314"
"20200311","중앙선","원덕","213","211","20200314"
"20200311","중앙선","양평","1840","1855","20200314"
"20200311","중앙선","오빈","188","197","20200314"
"20200311","중앙선","아신","390","408","20200314"
"20200311","중앙선","국수","497","519","20200314"
"20200311","중앙선","신원","145","134","20200314"
"20200311","중앙선","양수","1220","1265","20200314"
"20200311","중앙선","운길산","574","534","20200314"
"20200311","중앙선","팔당","636","620","20200314"
"20200311","중앙선","도심","2131","1605","20200314"
"20200311","중앙선","덕소","4615","4565","20200314"
"20200311","중앙선","양정","718","621","20200314"
"20200311","중앙선","도농","7745","7065","20200314"
"20200311","중앙선","구리","11035","11236","20200314"
"20200311","중앙선","양원","1094","1080","20200314"
"20200311","중앙선","망우","6065","5904","20200314"
"20200311","중앙선","상봉(시외버스터미널)","4726","4600","20200314"
"20200311","중앙선","중랑","4408","4268","20200314"
"20200311","중앙선","회기","17322","16549","20200314"
"20200311","장항선","신창(순천향대)","580","562","20200314"
"20200311","장항선","온양온천","1812","1793","20200314"
"20200311","장항선","배방","521","507","20200314"
"20200311","장항선","아산","1241","1174","20200314"
"20200311","장항선","쌍용(나사렛대)","1061","967","20200314"
"20200311","장항선","봉명","748","741","20200314"
"20200311","일산선","대화","10606","8205","20200314"
"20200311","일산선","주엽","6473","6562","20200314"
"20200311","일산선","정발산","5530","5919","20200314"
"20200311","일산선","마두","5776","5973","20200314"
"20200311","일산선","백석","7905","7973","20200314"
"20200311","일산선","대곡","1395","1016","20200314"
"20200311","일산선","화정","13365","13743","20200314"
"20200311","일산선","원당","8863","8434","20200314"
"20200311","일산선","삼송","13768","13196","20200314"
"20200311","일산선","원흥","7324","7008","20200314"
"20200311","우이신설선","신설동","1813","1775","20200314"
"20200311","우이신설선","보문","1164","1168","20200314"
"20200311","우이신설선","성신여대입구(돈암)","2349","2675","20200314"
"20200311","우이신설선","정릉","3254","3143","20200314"
"20200311","우이신설선","북한산보국문","4502","4308","20200314"
"20200311","우이신설선","솔샘","4426","4142","20200314"
"20200311","우이신설선","삼양사거리","1883","1847","20200314"
"20200311","우이신설선","삼양","1619","1752","20200314"
"20200311","우이신설선","화계","2547","2465","20200314"
"20200311","우이신설선","가오리","3069","3119","20200314"
"20200311","우이신설선","4.19민주묘지","2061","2008","20200314"
"20200311","우이신설선","솔밭공원","1772","1778","20200314"
"20200311","우이신설선","북한산우이","1939","1836","20200314"
"20200311","안산선","수리산","3431","2756","20200314"
"20200311","안산선","오이도","6790","6525","20200314"
"20200311","안산선","정왕","5131","5674","20200314"
"20200311","안산선","신길온천","1220","1121","20200314"
"20200311","안산선","안산","9692","8438","20200314"
"20200311","안산선","초지","3192","3133","20200314"
"20200311","안산선","고잔","6362","6295","20200314"
"20200311","안산선","중앙","11938","12575","20200314"
"20200311","안산선","한대앞","5775","5783","20200314"
"20200311","안산선","상록수","14652","14485","20200314"
"20200311","안산선","반월","3445","3248","20200314"
"20200311","안산선","대야미","4031","3642","20200314"
"20200311","안산선","산본","13422","14374","20200314"
"20200311","수인선","인천","567","966","20200314"
"20200311","수인선","신포","1246","1278","20200314"
"20200311","수인선","숭의","2886","2616","20200314"
"20200311","수인선","인하대","3788","3585","20200314"
"20200311","수인선","송도","1871","1691","20200314"
"20200311","수인선","연수","3294","3350","20200314"
"20200311","수인선","원인재","3229","3294","20200314"
"20200311","수인선","남동인더스파크","2007","2243","20200314"
"20200311","수인선","호구포","2943","2976","20200314"
"20200311","수인선","인천논현","4363","4543","20200314"
"20200311","수인선","소래포구","2843","2681","20200314"
"20200311","수인선","월곶","1799","1704","20200314"
"20200311","수인선","달월","63","43","20200314"
"20200311","분당선","매교","1619","1639","20200314"
"20200311","분당선","수원시청","8278","9236","20200314"
"20200311","분당선","매탄권선","3186","3027","20200314"
"20200311","분당선","망포","10094","9562","20200314"
"20200311","분당선","영통","5575","5733","20200314"
"20200311","분당선","청명","2913","2740","20200314"
"20200311","분당선","상갈","3980","3626","20200314"
"20200311","분당선","기흥","7037","6676","20200314"
"20200311","분당선","신갈","3264","3170","20200314"
"20200311","분당선","구성","3476","3550","20200314"
"20200311","분당선","죽전","9681","10341","20200314"
"20200311","분당선","보정","1710","1394","20200314"
"20200311","분당선","이매","3544","3436","20200314"
"20200311","분당선","오리","9309","7905","20200314"
"20200311","분당선","미금","11641","12499","20200314"
"20200311","분당선","정자","11947","12876","20200314"
"20200311","분당선","수내","9459","9521","20200314"
"20200311","분당선","서현","17852","17827","20200314"
"20200311","분당선","야탑","19252","20132","20200314"
"20200311","분당선","모란","15761","16022","20200314"
"20200311","분당선","태평","11152","10705","20200314"
"20200311","분당선","가천대","4850","5819","20200314"
"20200311","분당선","선정릉","6827","7397","20200314"
"20200311","분당선","강남구청","7667","9044","20200314"
"20200311","분당선","압구정로데오","13051","14561","20200314"
"20200311","분당선","서울숲","7303","7506","20200314"
"20200311","분당선","수원","5782","3998","20200314"
"20200311","분당선","수서","9155","9392","20200314"
"20200311","분당선","대모산입구","2580","2421","20200314"
"20200311","분당선","개포동","2452","2661","20200314"
"20200311","분당선","구룡","998","1008","20200314"
"20200311","분당선","도곡","4671","4745","20200314"
"20200311","분당선","한티","9492","10135","20200314"
"20200311","분당선","선릉","11150","17361","20200314"
"20200311","과천선","범계","20365","19861","20200314"
"20200311","과천선","평촌","14868","14658","20200314"
"20200311","과천선","인덕원","19353","20106","20200314"
"20200311","과천선","정부과천청사","7014","6917","20200314"
"20200311","과천선","과천","3638","3360","20200314"
"20200311","과천선","대공원","1328","1419","20200314"
"20200311","과천선","경마공원","1046","1061","20200314"
"20200311","과천선","선바위","7014","6324","20200314"
"20200311","공항철도 1호선","영종","1884","1960","20200314"
"20200311","공항철도 1호선","인천공항2터미널","2203","1760","20200314"
"20200311","공항철도 1호선","인천공항1터미널","3923","3703","20200314"
"20200311","공항철도 1호선","공항화물청사","2245","2362","20200314"
"20200311","공항철도 1호선","운서","5318","5478","20200314"
"20200311","공항철도 1호선","청라국제도시","5061","4656","20200314"
"20200311","공항철도 1호선","검암","6184","6025","20200314"
"20200311","공항철도 1호선","계양","7651","7034","20200314"
"20200311","공항철도 1호선","김포공항","5382","3793","20200314"
"20200311","공항철도 1호선","마곡나루(서울식물원)","5922","5462","20200314"
"20200311","공항철도 1호선","디지털미디어시티","10872","9967","20200314"
"20200311","공항철도 1호선","홍대입구","6205","6443","20200314"
"20200311","공항철도 1호선","공덕","1830","2169","20200314"
"20200311","공항철도 1호선","서울역","4125","3735","20200314"
"20200311","경춘선","춘천","754","718","20200314"
"20200311","경춘선","남춘천","1385","1493","20200314"
"20200311","경춘선","김유정","177","173","20200314"
"20200311","경춘선","강촌","249","248","20200314"
"20200311","경춘선","백양리","68","61","20200314"
"20200311","경춘선","굴봉산","104","103","20200314"
"20200311","경춘선","가평","973","1003","20200314"
"20200311","경춘선","상천","200","179","20200314"
"20200311","경춘선","청평","964","1033","20200314"
"20200311","경춘선","대성리","330","301","20200314"
"20200311","경춘선","마석","2638","2588","20200314"
"20200311","경춘선","천마산","1198","1093","20200314"
"20200311","경춘선","평내호평","4289","4183","20200314"
"20200311","경춘선","금곡","1248","1174","20200314"
"20200311","경춘선","사릉","2702","2659","20200314"
"20200311","경춘선","퇴계원","2886","2662","20200314"
"20200311","경춘선","별내","1827","1827","20200314"
"20200311","경춘선","갈매","2334","2021","20200314"
"20200311","경춘선","신내","1021","1058","20200314"
"20200311","경인선","도화","3013","2588","20200314"
"20200311","경인선","중동","7272","6813","20200314"
"20200311","경인선","온수(성공회대입구)","4834","4695","20200314"
"20200311","경인선","도원","2030","2117","20200314"
"20200311","경인선","간석","4536","4254","20200314"
"20200311","경인선","부개","6636","6295","20200314"
"20200311","경인선","소사","7395","6959","20200314"
"20200311","경인선","구일","4576","4774","20200314"
"20200311","경인선","인천","2285","1643","20200314"
"20200311","경인선","동인천","11032","10482","20200314"
"20200311","경인선","제물포","7476","7040","20200314"
"20200311","경인선","주안","15439","14101","20200314"
"20200311","경인선","동암","12506","12437","20200314"
"20200311","경인선","백운","5536","5450","20200314"
"20200311","경인선","부평","22485","23775","20200314"
"20200311","경인선","송내","23779","23333","20200314"
"20200311","경인선","부천","26397","26353","20200314"
"20200311","경인선","역곡","21771","21570","20200314"
"20200311","경인선","오류동","9116","8565","20200314"
"20200311","경인선","개봉","16319","16591","20200314"
"20200311","경의선","문산","3789","3727","20200314"
"20200311","경의선","파주","834","630","20200314"
"20200311","경의선","월롱","1676","1487","20200314"
"20200311","경의선","금촌","4924","4875","20200314"
"20200311","경의선","금릉","3433","3384","20200314"
"20200311","경의선","운정","4697","4304","20200314"
"20200311","경의선","야당","4376","4268","20200314"
"20200311","경의선","탄현","5845","5716","20200314"
"20200311","경의선","일산","6863","6854","20200314"
"20200311","경의선","풍산","3935","3622","20200314"
"20200311","경의선","백마","5304","5018","20200314"
"20200311","경의선","곡산","447","457","20200314"
"20200311","경의선","능곡","2853","2558","20200314"
"20200311","경의선","행신","5946","5915","20200314"
"20200311","경의선","강매","2389","2092","20200314"
"20200311","경의선","화전","1102","992","20200314"
"20200311","경의선","수색","1899","1928","20200314"
"20200311","경의선","디지털미디어시티","1740","1698","20200314"
"20200311","경의선","가좌","4004","3710","20200314"
"20200311","경의선","홍대입구","1267","1319","20200314"
"20200311","경의선","서강대","1492","1422","20200314"
"20200311","경의선","공덕","2751","2497","20200314"
"20200311","경의선","효창공원앞","2286","2528","20200314"
"20200311","경의선","신촌","557","795","20200314"
"20200311","경의선","서울역","3064","3950","20200314"
"20200311","경원선","소요산","1905","1538","20200314"
"20200311","경원선","동두천","1491","1743","20200314"
"20200311","경원선","보산","1192","1100","20200314"
"20200311","경원선","동두천중앙","2446","2371","20200314"
"20200311","경원선","지행","4762","4634","20200314"
"20200311","경원선","덕정","4348","4234","20200314"
"20200311","경원선","덕계","1886","1635","20200314"
"20200311","경원선","양주","6178","5813","20200314"
"20200311","경원선","녹양","3633","3471","20200314"
"20200311","경원선","가능","5143","4918","20200314"
"20200311","경원선","의정부","13802","14488","20200314"
"20200311","경원선","회룡","9073","8866","20200314"
"20200311","경원선","망월사","5444","5561","20200314"
"20200311","경원선","도봉산","6357","3812","20200314"
"20200311","경원선","도봉","4871","4656","20200314"
"20200311","경원선","방학","7591","7350","20200314"
"20200311","경원선","녹천","3845","3222","20200314"
"20200311","경원선","월계","4503","4289","20200314"
"20200311","경원선","광운대","6610","6062","20200314"
"20200311","경원선","석계","6685","7809","20200314"
"20200311","경원선","신이문","6967","6339","20200314"
"20200311","경원선","외대앞","5701","5615","20200314"
"20200311","경원선","청량리(서울시립대입구)","9311","10441","20200314"
"20200311","경원선","왕십리(성동구청)","10677","12077","20200314"
"20200311","경원선","응봉","1373","1174","20200314"
"20200311","경원선","옥수","32","22","20200314"
"20200311","경원선","한남","3425","3278","20200314"
"20200311","경원선","서빙고","1301","1193","20200314"
"20200311","경원선","이촌(국립중앙박물관)","2729","2099","20200314"
"20200311","경부선","광명","1968","1770","20200314"
"20200311","경부선","서동탄","1183","948","20200314"
"20200311","경부선","당정","4856","4709","20200314"
"20200311","경부선","천안","2625","2742","20200314"
"20200311","경부선","두정","2762","2693","20200314"
"20200311","경부선","직산","469","483","20200314"
"20200311","경부선","성환","1969","1977","20200314"
"20200311","경부선","평택","7300","7134","20200314"
"20200311","경부선","지제","1631","1527","20200314"
"20200311","경부선","서정리","3706","3536","20200314"
"20200311","경부선","송탄","2738","2683","20200314"
"20200311","경부선","진위","1130","997","20200314"
"20200311","경부선","오산","6346","6320","20200314"
"20200311","경부선","오산대","1929","1765","20200314"
"20200311","경부선","세마","1846","1679","20200314"
"20200311","경부선","병점","9667","9544","20200314"
"20200311","경부선","세류","2292","2142","20200314"
"20200311","경부선","독산","13996","14487","20200314"
"20200311","경부선","수원","23132","25043","20200314"
"20200311","경부선","화서","5727","5491","20200314"
"20200311","경부선","성균관대","10355","10224","20200314"
"20200311","경부선","의왕","7190","7145","20200314"
"20200311","경부선","군포","6165","6200","20200314"
"20200311","경부선","금정","20907","21443","20200314"
"20200311","경부선","명학","7511","7396","20200314"
"20200311","경부선","안양","16277","16265","20200314"
"20200311","경부선","관악","5663","5190","20200314"
"20200311","경부선","석수","8193","7097","20200314"
"20200311","경부선","금천구청","8892","9029","20200314"
"20200311","경부선","가산디지털단지","14482","16522","20200314"
"20200311","경부선","구로","13197","13252","20200314"
"20200311","경부선","신길","7445","6236","20200314"
"20200311","경부선","신도림","2994","2875","20200314"
"20200311","경부선","영등포","27304","28437","20200314"
"20200311","경부선","대방","10196","10469","20200314"
"20200311","경부선","노량진","6223","6279","20200314"
"20200311","경부선","용산","22528","23282","20200314"
"20200311","경부선","남영","7821","8140","20200314"
"20200311","경부선","서울역","2111","770","20200314"
"20200311","경강선","여주","1099","1076","20200314"
"20200311","경강선","세종대왕릉","199","183","20200314"
"20200311","경강선","부발","1189","1140","20200314"
"20200311","경강선","이천","1654","1735","20200314"
"20200311","경강선","신둔도예촌","831","737","20200314"
"20200311","경강선","곤지암","1269","1299","20200314"
"20200311","경강선","초월","1978","1988","20200314"
"20200311","경강선","경기광주","4952","4692","20200314"
"20200311","경강선","삼동","1738","1643","20200314"
"20200311","경강선","이매","741","625","20200314"
"20200311","경강선","판교","3277","3149","20200314"
"20200311","9호선2~3단계","중앙보훈병원","7416","6696","20200314"
"20200311","9호선2~3단계","둔촌오륜","616","589","20200314"
"20200311","9호선2~3단계","올림픽공원(한국체대)","3881","3813","20200314"
"20200311","9호선2~3단계","한성백제","1752","1553","20200314"
"20200311","9호선2~3단계","송파나루","3495","3784","20200314"
"20200311","9호선2~3단계","석촌","5709","5082","20200314"
"20200311","9호선2~3단계","석촌고분","4473","4513","20200314"
"20200311","9호선2~3단계","삼전","5068","4863","20200314"
"20200311","9호선2~3단계","종합운동장","3310","3139","20200314"
"20200311","9호선2~3단계","봉은사","11765","11775","20200314"
"20200311","9호선2~3단계","삼성중앙","5272","5390","20200314"
"20200311","9호선2~3단계","선정릉","7425","8064","20200314"
"20200311","9호선2~3단계","언주","7884","8015","20200314"
"20200311","9호선","신논현","25331","25550","20200314"
"20200311","9호선","사평","2084","2061","20200314"
"20200311","9호선","고속터미널","7326","9157","20200314"
"20200311","9호선","신반포","1924","1945","20200314"
"20200311","9호선","구반포","1866","1954","20200314"
"20200311","9호선","동작(현충원)","1508","1156","20200314"
"20200311","9호선","흑석(중앙대입구)","5732","6042","20200314"
"20200311","9호선","노들","3326","2897","20200314"
"20200311","9호선","노량진","19116","18683","20200314"
"20200311","9호선","샛강","4266","4474","20200314"
"20200311","9호선","여의도","19122","18658","20200314"
"20200311","9호선","국회의사당","13063","13186","20200314"
"20200311","9호선","당산","14794","14251","20200314"
"20200311","9호선","선유도","5843","5711","20200314"
"20200311","9호선","신목동","2950","2652","20200314"
"20200311","9호선","염창","13677","13540","20200314"
"20200311","9호선","등촌","8289","8314","20200314"
"20200311","9호선","증미","5760","5828","20200314"
"20200311","9호선","가양","16545","16226","20200314"
"20200311","9호선","양천향교","7200","7591","20200314"
"20200311","9호선","마곡나루(서울식물원)","8402","8387","20200314"
"20200311","9호선","신방화","5288","5137","20200314"
"20200311","9호선","공항시장","2361","2636","20200314"
"20200311","9호선","김포공항","4705","6112","20200314"
"20200311","9호선","개화","2062","1455","20200314"
"20200311","8호선","모란","3277","2369","20200314"
"20200311","8호선","수진","4001","3644","20200314"
"20200311","8호선","신흥","3784","4053","20200314"
"20200311","8호선","단대오거리","8653","8261","20200314"
"20200311","8호선","남한산성입구(성남법원.검찰청)","11042","10116","20200314"
"20200311","8호선","산성","4363","4360","20200314"
"20200311","8호선","복정","8406","7126","20200314"
"20200311","8호선","장지","13854","13309","20200314"
"20200311","8호선","문정","18343","19242","20200314"
"20200311","8호선","가락시장","6626","7417","20200314"
"20200311","8호선","송파","7044","6711","20200314"
"20200311","8호선","석촌","6221","7190","20200314"
"20200311","8호선","잠실(송파구청)","11165","12764","20200314"
"20200311","8호선","몽촌토성(평화의문)","4279","4572","20200314"
"20200311","8호선","강동구청","8605","8792","20200314"
"20200311","8호선","천호(풍납토성)","13770","15733","20200314"
"20200311","8호선","암사","15456","13698","20200314"
"20200311","7호선","부평구청","9980","8115","20200314"
"20200311","7호선","굴포천","7214","7571","20200314"
"20200311","7호선","삼산체육관","3785","3311","20200314"
"20200311","7호선","상동","10128","10627","20200314"
"20200311","7호선","부천시청","9629","9695","20200314"
"20200311","7호선","신중동","11693","11698","20200314"
"20200311","7호선","춘의","8341","8197","20200314"
"20200311","7호선","부천종합운동장","3818","3233","20200314"
"20200311","7호선","까치울","6031","5695","20200314"
"20200311","7호선","온수(성공회대입구)","8704","8206","20200314"
"20200311","7호선","천왕","8026","7517","20200314"
"20200311","7호선","광명사거리","19230","18911","20200314"
"20200311","7호선","철산","17633","18037","20200314"
"20200311","7호선","가산디지털단지","38025","38549","20200314"
"20200311","7호선","남구로","13449","14299","20200314"
"20200311","7호선","대림(구로구청)","5298","5098","20200314"
"20200311","7호선","신풍","8680","8345","20200314"
"20200311","7호선","보라매","7816","7739","20200314"
"20200311","7호선","신대방삼거리","13559","12994","20200314"
"20200311","7호선","장승배기","8092","7841","20200314"
"20200311","7호선","상도","8229","8005","20200314"
"20200311","7호선","숭실대입구(살피재)","9384","9380","20200314"
"20200311","7호선","남성","9145","8527","20200314"
"20200311","7호선","이수","12898","12703","20200314"
"20200311","7호선","내방","11910","12227","20200314"
"20200311","7호선","고속터미널","10706","9529","20200314"
"20200311","7호선","반포","4546","4604","20200314"
"20200311","7호선","논현","17666","19336","20200314"
"20200311","7호선","학동","21071","22836","20200314"
"20200311","7호선","강남구청","13651","15385","20200314"
"20200311","7호선","청담","16557","18490","20200314"
"20200311","7호선","뚝섬유원지","6345","6361","20200314"
"20200311","7호선","건대입구","9537","9879","20200314"
"20200311","7호선","어린이대공원(세종대)","9162","9035","20200314"
"20200311","7호선","군자(능동)","12188","9792","20200314"
"20200311","7호선","중곡","8108","7695","20200314"
"20200311","7호선","용마산(용마폭포공원)","5125","4771","20200314"
"20200311","7호선","사가정","13260","13511","20200314"
"20200311","7호선","면목","12986","12786","20200314"
"20200311","7호선","상봉(시외버스터미널)","14498","13491","20200314"
"20200311","7호선","중화","9353","8966","20200314"
"20200311","7호선","먹골","8605","8387","20200314"
"20200311","7호선","태릉입구","6496","5897","20200314"
"20200311","7호선","공릉(서울과학기술대)","9483","9728","20200314"
"20200311","7호선","하계","14102","13354","20200314"
"20200311","7호선","중계","11663","10253","20200314"
"20200311","7호선","노원","14946","15994","20200314"
"20200311","7호선","마들","9784","9454","20200314"
"20200311","7호선","수락산","10373","10502","20200314"
"20200311","7호선","도봉산","7714","8903","20200314"
"20200311","7호선","장암","2006","742","20200314"
"20200311","6호선","봉화산(서울의료원)","8007","7159","20200314"
"20200311","6호선","화랑대(서울여대입구)","9544","7246","20200314"
"20200311","6호선","태릉입구","4461","5069","20200314"
"20200311","6호선","석계","10500","10655","20200314"
"20200311","6호선","돌곶이","7645","7297","20200314"
"20200311","6호선","상월곡(한국과학기술연구원)","5087","4499","20200314"
"20200311","6호선","월곡(동덕여대)","9575","9366","20200314"
"20200311","6호선","고려대(종암)","6121","5943","20200314"
"20200311","6호선","안암(고대병원앞)","7983","7991","20200314"
"20200311","6호선","보문","6167","5737","20200314"
"20200311","6호선","창신","2893","2336","20200314"
"20200311","6호선","동묘앞","6401","6524","20200314"
"20200311","6호선","신당","7261","7618","20200314"
"20200311","6호선","청구","3340","3807","20200314"
"20200311","6호선","약수","3009","3028","20200314"
"20200311","6호선","버티고개","1845","1709","20200314"
"20200311","6호선","한강진","5564","6530","20200314"
"20200311","6호선","이태원","9172","9613","20200314"
"20200311","6호선","녹사평(용산구청)","4132","4253","20200314"
"20200311","6호선","삼각지","4749","4149","20200314"
"20200311","6호선","효창공원앞","5697","5211","20200314"
"20200311","6호선","공덕","15279","14927","20200314"
"20200311","6호선","대흥(서강대앞)","6265","6525","20200314"
"20200311","6호선","광흥창(서강)","7275","6984","20200314"
"20200311","6호선","상수","6766","7637","20200314"
"20200311","6호선","합정","10910","10656","20200314"
"20200311","6호선","망원","11232","12001","20200314"
"20200311","6호선","마포구청","11481","10289","20200314"
"20200311","6호선","월드컵경기장(성산)","3448","3701","20200314"
"20200311","6호선","디지털미디어시티","11532","12495","20200314"
"20200311","6호선","증산(명지대앞)","8455","8205","20200314"
"20200311","6호선","새절(신사)","10475","9785","20200314"
"20200311","6호선","구산","6060","4391","20200314"
"20200311","6호선","연신내","1","0","20200314"
"20200311","6호선","독바위","2280","2486","20200314"
"20200311","6호선","불광","3530","3678","20200314"
"20200311","6호선","역촌","3034","3604","20200314"
"20200311","6호선","응암","14453","14329","20200314"
"20200311","5호선","마천","4258","4271","20200314"
"20200311","5호선","거여","6192","5833","20200314"
"20200311","5호선","개롱","5083","5313","20200314"
"20200311","5호선","오금","2972","3093","20200314"
"20200311","5호선","방이","5612","5778","20200314"
"20200311","5호선","올림픽공원(한국체대)","3008","2574","20200314"
"20200311","5호선","둔촌동","6647","6654","20200314"
"20200311","5호선","상일동","14328","12221","20200314"
"20200311","5호선","고덕","6646","6825","20200314"
"20200311","5호선","명일","6238","6584","20200314"
"20200311","5호선","굽은다리(강동구민회관앞)","7281","6890","20200314"
"20200311","5호선","길동","5997","6304","20200314"
"20200311","5호선","강동","16355","14523","20200314"
"20200311","5호선","천호(풍납토성)","14252","15209","20200314"
"20200311","5호선","광나루(장신대)","10512","9327","20200314"
"20200311","5호선","아차산(어린이대공원후문)","11442","11306","20200314"
"20200311","5호선","군자(능동)","9302","10126","20200314"
"20200311","5호선","장한평","15359","15376","20200314"
"20200311","5호선","답십리","13622","12429","20200314"
"20200311","5호선","마장","4498","4277","20200314"
"20200311","5호선","왕십리(성동구청)","3566","4035","20200314"
"20200311","5호선","행당","6440","5799","20200314"
"20200311","5호선","신금호","5015","5117","20200314"
"20200311","5호선","청구","3546","3104","20200314"
"20200311","5호선","동대문역사문화공원(DDP)","2436","2748","20200314"
"20200311","5호선","을지로4가","5183","5308","20200314"
"20200311","5호선","종로3가","9477","9182","20200314"
"20200311","5호선","광화문(세종문화회관)","25631","26601","20200314"
"20200311","5호선","서대문","15039","15705","20200314"
"20200311","5호선","충정로(경기대입구)","3767","3802","20200314"
"20200311","5호선","애오개","5866","5862","20200314"
"20200311","5호선","공덕","11387","12506","20200314"
"20200311","5호선","마포","11944","12291","20200314"
"20200311","5호선","여의나루","7172","7539","20200314"
"20200311","5호선","여의도","22424","23237","20200314"
"20200311","5호선","신길","3171","3513","20200314"
"20200311","5호선","영등포시장","7413","7632","20200314"
"20200311","5호선","영등포구청","3403","3452","20200314"
"20200311","5호선","양평","6268","6307","20200314"
"20200311","5호선","오목교(목동운동장앞)","17977","19289","20200314"
"20200311","5호선","목동","14035","15857","20200314"
"20200311","5호선","신정(은행정)","11509","8622","20200314"
"20200311","5호선","까치산","24662","23526","20200314"
"20200311","5호선","화곡","24151","22322","20200314"
"20200311","5호선","우장산","10714","10611","20200314"
"20200311","5호선","발산","14880","15165","20200314"
"20200311","5호선","마곡","6586","6270","20200314"
"20200311","5호선","송정","5697","5324","20200314"
"20200311","5호선","김포공항","4366","4269","20200314"
"20200311","5호선","개화산","4733","4632","20200314"
"20200311","5호선","방화","5498","5181","20200314"
"20200311","4호선","남태령","806","711","20200314"
"20200311","4호선","사당","20079","16758","20200314"
"20200311","4호선","총신대입구(이수)","15762","17160","20200314"
"20200311","4호선","동작(현충원)","1867","1956","20200314"
"20200311","4호선","이촌(국립중앙박물관)","4977","5747","20200314"
"20200311","4호선","신용산","12848","13473","20200314"
"20200311","4호선","삼각지","4013","4261","20200314"
"20200311","4호선","숙대입구(갈월)","10725","10715","20200314"
"20200311","4호선","서울역","9599","11761","20200314"
"20200311","4호선","회현(남대문시장)","19025","20258","20200314"
"20200311","4호선","명동","13851","14260","20200314"
"20200311","4호선","충무로","23890","24578","20200314"
"20200311","4호선","동대문역사문화공원(DDP)","12910","12242","20200314"
"20200311","4호선","동대문","17273","17871","20200314"
"20200311","4호선","혜화","23353","23833","20200314"
"20200311","4호선","한성대입구(삼선교)","10739","10464","20200314"
"20200311","4호선","성신여대입구(돈암)","16094","15243","20200314"
"20200311","4호선","길음","16359","15556","20200314"
"20200311","4호선","미아사거리","23692","22927","20200314"
"20200311","4호선","미아(서울사이버대학)","12899","12386","20200314"
"20200311","4호선","수유(강북구청)","29618","29585","20200314"
"20200311","4호선","쌍문","25904","23816","20200314"
"20200311","4호선","창동","21856","23294","20200314"
"20200311","4호선","노원","15694","17842","20200314"
"20200311","4호선","상계","16401","14948","20200314"
"20200311","4호선","당고개","10293","9376","20200314"
"20200311","3호선","오금","5250","4453","20200314"
"20200311","3호선","경찰병원","6252","6334","20200314"
"20200311","3호선","가락시장","7373","7134","20200314"
"20200311","3호선","수서","11380","11685","20200314"
"20200311","3호선","일원","6852","6745","20200314"
"20200311","3호선","대청","7480","6843","20200314"
"20200311","3호선","학여울","1293","1256","20200314"
"20200311","3호선","대치","7300","7194","20200314"
"20200311","3호선","도곡","3979","4038","20200314"
"20200311","3호선","매봉","9608","9192","20200314"
"20200311","3호선","양재(서초구청)","31324","34049","20200314"
"20200311","3호선","남부터미널(예술의전당)","22430","23210","20200314"
"20200311","3호선","교대(법원.검찰청)","11702","7811","20200314"
"20200311","3호선","고속터미널","24888","23965","20200314"
"20200311","3호선","잠원","4406","4279","20200314"
"20200311","3호선","신사","25801","27326","20200314"
"20200311","3호선","압구정","24700","26707","20200314"
"20200311","3호선","옥수","7036","7145","20200314"
"20200311","3호선","금호","6559","6243","20200314"
"20200311","3호선","약수","10724","10485","20200314"
"20200311","3호선","동대입구","6032","6416","20200314"
"20200311","3호선","을지로3가","9063","9704","20200314"
"20200311","3호선","종로3가","8935","9985","20200314"
"20200311","3호선","안국","14420","15295","20200314"
"20200311","3호선","경복궁(정부서울청사)","13919","13887","20200314"
"20200311","3호선","독립문","5296","5509","20200314"
"20200311","3호선","무악재","3155","3139","20200314"
"20200311","3호선","홍제","14222","13606","20200314"
"20200311","3호선","녹번","11200","9997","20200314"
"20200311","3호선","불광","13375","14233","20200314"
"20200311","3호선","연신내","31867","30030","20200314"
"20200311","3호선","구파발","16077","14675","20200314"
"20200311","3호선","지축","2521","2580","20200314"
"20200311","2호선","용두(동대문구청)","1892","1953","20200314"
"20200311","2호선","신정네거리","7203","7674","20200314"
"20200311","2호선","양천구청","5016","5210","20200314"
"20200311","2호선","도림천","949","1025","20200314"
"20200311","2호선","신설동","2659","2784","20200314"
"20200311","2호선","신답","1360","1537","20200314"
"20200311","2호선","용답","2069","2067","20200314"
"20200311","2호선","충정로(경기대입구)","8778","9286","20200314"
"20200311","2호선","아현","7541","7202","20200314"
"20200311","2호선","이대","8661","8867","20200314"
"20200311","2호선","신촌","26474","27482","20200314"
"20200311","2호선","홍대입구","40711","43271","20200314"
"20200311","2호선","합정","24972","26364","20200314"
"20200311","2호선","당산","16397","18994","20200314"
"20200311","2호선","영등포구청","19503","19847","20200314"
"20200311","2호선","문래","17090","17397","20200314"
"20200311","2호선","신도림","35656","34011","20200314"
"20200311","2호선","대림(구로구청)","19730","19829","20200314"
"20200311","2호선","구로디지털단지","51299","51445","20200314"
"20200311","2호선","신대방","21837","21052","20200314"
"20200311","2호선","신림","54902","53032","20200314"
"20200311","2호선","봉천","20297","18882","20200314"
"20200311","2호선","서울대입구(관악구청)","39601","38405","20200314"
"20200311","2호선","낙성대(강감찬)","22803","21974","20200314"
"20200311","2호선","사당","29781","32519","20200314"
"20200311","2호선","방배","13657","14106","20200314"
